,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
165,turvul,Turkey Vulture,Cathartes aura,L168785,Sacramento NWR,2024-06-09 14:23,13.0,39.405434,-122.17191,True,False,False,S180525211
166,turvul,Turkey Vulture,Cathartes aura,L3280075,Virginia Country Club--Rancho Los Cerritos Historic Site,2024-06-09 14:20,1.0,33.8392735,-118.1956172,True,False,False,S180600091
167,turvul,Turkey Vulture,Cathartes aura,L270903,Mono Lake County Park,2024-06-09 14:18,5.0,38.0152767,-119.1486168,True,False,False,S180488377
168,turvul,Turkey Vulture,Cathartes aura,L1428653,Elfin Forest Preserve,2024-06-09 14:17,,35.3337626,-120.8267537,True,False,False,S180473757
169,turvul,Turkey Vulture,Cathartes aura,L2182527,Coal Mine Ridge OSP and Nature Preserve,2024-06-09 14:15,3.0,37.3581509,-122.2127724,True,False,False,S180479736
170,turvul,Turkey Vulture,Cathartes aura,L3332102,Crescent City Harbor--large boat basin & Citizen’s Dock,2024-06-09 14:14,1.0,41.748583,-124.184482,True,False,False,S180491669
171,turvul,Turkey Vulture,Cathartes aura,L4100278,Coyote Ridge OSP,2024-06-09 14:12,8.0,37.2120214,-121.6945508,True,False,False,S180486343
172,turvul,Turkey Vulture,Cathartes aura,L1259904,Costanoa Lodge,2024-06-09 14:06,2.0,37.1566911,-122.3487282,True,False,False,S180522456
173,turvul,Turkey Vulture,Cathartes aura,L3629319,US-CA-Carmel Valley Village-336 El Caminito Rd,2024-06-09 14:05,2.0,36.488478,-121.721213,True,False,True,S180460287
174,turvul,Turkey Vulture,Cathartes aura,L353788,Morro Rock,2024-06-09 14:00,1.0,35.3693972,-120.8670566,True,False,False,S180488343
175,turvul,Turkey Vulture,Cathartes aura,L33104527,Residential,2024-06-09 13:54,2.0,37.3176039,-119.5879991,True,False,True,S180465752
176,turvul,Turkey Vulture,Cathartes aura,L2740791,San Gabriel River Channel--Encanto Park bridge,2024-06-09 13:45,6.0,34.1420082,-117.9383142,True,False,False,S180519848
177,turvul,Turkey Vulture,Cathartes aura,L33107204,"Lassen National Forest, Chester US-CA 40.09358, -121.32246",2024-06-09 13:45,1.0,40.09358,-121.322464,True,False,True,S180476883
178,turvul,Turkey Vulture,Cathartes aura,L354397,Big Dalton Canyon,2024-06-09 13:43,2.0,34.1593292,-117.8257411,True,False,False,S180506269
179,turvul,Turkey Vulture,Cathartes aura,L785035,"Pillar Point Harbor--West Point Ave. Freshwater Pond, Marsh and Willow areas",2024-06-09 13:42,1.0,37.5032728,-122.4968076,True,False,False,S180467977
180,turvul,Turkey Vulture,Cathartes aura,L29563017,"Olompali State Historic Park, Novato US-CA 38.15213, -122.57573",2024-06-09 13:40,6.0,38.152131,-122.575733,True,False,True,S180497627
181,turvul,Turkey Vulture,Cathartes aura,L33046287,Railroad tracks,2024-06-09 13:39,1.0,38.513455,-122.476086,True,False,True,S180468564
182,turvul,Turkey Vulture,Cathartes aura,L32037013,Story Valley Winery,2024-06-09 13:33,1.0,38.315262,-122.512212,True,False,True,S180539558
183,turvul,Turkey Vulture,Cathartes aura,L33104713,"63 Constitution Drive, Chico, California, US (39.772, -121.877)",2024-06-09 13:31,2.0,39.7721328,-121.8766637,True,False,True,S180466617
184,turvul,Turkey Vulture,Cathartes aura,L109339,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2024-06-09 13:20,1.0,33.6637274,-117.8426814,True,False,False,S180489338
185,turvul,Turkey Vulture,Cathartes aura,L251839,Sweet Springs Nature Preserve,2024-06-09 13:17,1.0,35.3217375,-120.8422726,True,False,False,S180483064
186,turvul,Turkey Vulture,Cathartes aura,L923443,McCloud River--Middle Falls,2024-06-09 13:17,5.0,41.2432235,-122.0105875,True,False,False,S180507045
187,turvul,Turkey Vulture,Cathartes aura,L2489782,"Von Doolen Ct., Pinole",2024-06-09 13:15,4.0,37.9903487,-122.2621813,True,False,True,S180476833
188,turvul,Turkey Vulture,Cathartes aura,L470242,Lagoon Valley Park and Pena Adobe Historical Area,2024-06-09 13:15,1.0,38.3351815,-122.0145249,True,False,False,S180484282
189,turvul,Turkey Vulture,Cathartes aura,L1756065,Rocks Rd.,2024-06-09 13:14,1.0,36.8548225,-121.589569,True,False,False,S180458561
190,turvul,Turkey Vulture,Cathartes aura,L15376981,Path To the Dry Pond,2024-06-09 13:10,1.0,36.820406,-121.500889,True,False,True,S180468128
191,turvul,Turkey Vulture,Cathartes aura,L4090605,Mendocino NF Genetic Resource and Conservation Center,2024-06-09 13:07,1.0,39.7075498,-121.7856252,True,False,False,S180461187
192,turvul,Turkey Vulture,Cathartes aura,L1130453,Los Padres NF--Sisar Canyon Rd.,2024-06-09 13:00,3.0,34.4563941,-119.1313648,True,False,False,S180524853
193,turvul,Turkey Vulture,Cathartes aura,L33103533,Laguna Seca Rifle and Pistol Range,2024-06-09 13:00,5.0,36.5790792,-121.7624402,True,False,True,S180462025
194,turvul,Turkey Vulture,Cathartes aura,L216132,Coyote Hills Regional Park,2024-06-09 13:00,1.0,37.553764,-122.0875025,True,False,False,S180524809
195,turvul,Turkey Vulture,Cathartes aura,L33102866,Linda Falls Trail,2024-06-09 12:58,1.0,38.557815,-122.442653,True,False,True,S180459040
196,turvul,Turkey Vulture,Cathartes aura,L2698912,Ed Levin CP--Sandy Wool-Elm areas,2024-06-09 12:56,3.0,37.4559362,-121.8632054,True,False,False,S180518293
197,turvul,Turkey Vulture,Cathartes aura,L368308,Mendocino Coast Botanical Gardens,2024-06-09 12:56,2.0,39.4088845,-123.810854,True,False,False,S180478777
198,turvul,Turkey Vulture,Cathartes aura,L5141376,Bair Island Wildlife Refuge & Trail-Redwood City,2024-06-09 12:50,2.0,37.49895,-122.2245848,True,False,False,S180456624
199,turvul,Turkey Vulture,Cathartes aura,L33116804,Lily Lake Trail,2024-06-09 12:49,1.0,38.876977,-120.078595,True,False,True,S180520802
200,turvul,Turkey Vulture,Cathartes aura,L200588,Natural Bridges SB,2024-06-09 12:47,1.0,36.9523782,-122.0567107,True,False,False,S180615872
201,turvul,Turkey Vulture,Cathartes aura,L2189995,Shasta River Wooden Bridge,2024-06-09 12:46,3.0,41.5905701,-122.4380351,True,False,True,S180452811
202,turvul,Turkey Vulture,Cathartes aura,L593695,South Fork Putah Creek Preserve,2024-06-09 12:45,3.0,38.5175251,-121.6911685,True,False,False,S180448444
203,turvul,Turkey Vulture,Cathartes aura,L28354741,28N70 - Turner Mnt Rd,2024-06-09 12:41,1.0,40.2953201,-121.6454131,True,False,False,S180516197
204,turvul,Turkey Vulture,Cathartes aura,L764266,Bridgeport,2024-06-09 12:39,2.0,38.255766,-119.2274421,True,False,False,S180445670
205,turvul,Turkey Vulture,Cathartes aura,L732016,Palomar Mountain SP--Doane Pond,2024-06-09 12:38,2.0,33.3406392,-116.9015694,True,False,False,S180454320
206,turvul,Turkey Vulture,Cathartes aura,L33112976,"Paso Robles Airport, Paso Robles US-CA 35.67192, -120.63780",2024-06-09 12:38,1.0,35.671916,-120.637796,True,False,True,S180503695
207,turvul,Turkey Vulture,Cathartes aura,L33101904,Iron Horse Regional Trail,2024-06-09 12:37,1.0,37.877456,-122.05159,True,False,True,S180455325
208,turvul,Turkey Vulture,Cathartes aura,L469000,Dairy Mart Ponds,2024-06-09 12:37,1.0,32.554277,-117.0629789,True,False,False,S180584992
209,turvul,Turkey Vulture,Cathartes aura,L32475790,"45020 US-101, Laytonville US-CA 39.68871, -123.48383",2024-06-09 12:34,1.0,39.688707,-123.483828,True,False,True,S180489855
210,turvul,Turkey Vulture,Cathartes aura,L1001685,Hayward Regional Shoreline--Cogswell Marsh,2024-06-09 12:31,2.0,37.6369365,-122.1479702,True,False,False,S180492147
211,turvul,Turkey Vulture,Cathartes aura,L279779,Santa Monica Mtns. NRA--Rancho Sierra Vista/Satwiwa,2024-06-09 12:30,1.0,34.149598,-118.9603945,True,False,False,S180445109
212,turvul,Turkey Vulture,Cathartes aura,L229936,Mission Trails Regional Park--Kumeyaay Lake & campground,2024-06-09 12:30,2.0,32.8407448,-117.0329232,True,False,False,S180518689
213,turvul,Turkey Vulture,Cathartes aura,L272849,Mt. Tamalpais,2024-06-09 12:26,4.0,37.9246199,-122.5981135,True,False,False,S180527537
214,turvul,Turkey Vulture,Cathartes aura,L191456,Topanga SP,2024-06-09 12:26,2.0,34.093678,-118.58496,True,False,False,S180472804
215,turvul,Turkey Vulture,Cathartes aura,L4657299,Wildcat Canyon Regional Park--Rifle Range Rd Trail,2024-06-09 12:25,4.0,37.9332822,-122.2895908,True,False,False,S180478518
216,turvul,Turkey Vulture,Cathartes aura,L935108,Benicia SRA,2024-06-09 12:23,4.0,38.0685007,-122.1929455,True,False,False,S180466205
217,turvul,Turkey Vulture,Cathartes aura,L781491,"Home, river side",2024-06-09 12:22,2.0,39.0564257,-123.1424367,True,False,True,S180466335
218,turvul,Turkey Vulture,Cathartes aura,L11032921,Eureka--McKay/Ryan Creek Forest,2024-06-09 12:22,1.0,40.776391,-124.129974,True,False,False,S180441834
219,turvul,Turkey Vulture,Cathartes aura,L1489239,Ed Levin CP--Agua Caliente-Tularcitos trails,2024-06-09 12:21,1.0,37.457219,-121.8591474,True,False,False,S180457912
220,turvul,Turkey Vulture,Cathartes aura,L33099156,"Pacific Crest National Scenic Trail, Oroville US-CA 40.08510, -121.37072",2024-06-09 12:21,1.0,40.085098,-121.37072,True,False,True,S180444856
221,turvul,Turkey Vulture,Cathartes aura,L4293453,Irish Hills Natural Reserve,2024-06-09 12:20,1.0,35.2509463,-120.7032681,True,False,False,S180468444
222,turvul,Turkey Vulture,Cathartes aura,L33109842,"Dog Valley Rd, Chilcoot US-CA 39.54963, -120.03905",2024-06-09 12:09,2.0,39.549632,-120.039048,True,False,True,S180489208
223,turvul,Turkey Vulture,Cathartes aura,L569890,Pedro Point Headlands and San Pedro Terrace,2024-06-09 12:09,2.0,37.5952168,-122.5139093,True,False,False,S180466005
224,turvul,Turkey Vulture,Cathartes aura,L448084,Woodland WTP,2024-06-09 12:08,1.0,38.6657506,-121.7174863,True,False,False,S180446023
225,turvul,Turkey Vulture,Cathartes aura,L685707,Cowell Ranch Beach and Coastal Trail,2024-06-09 12:04,8.0,37.419254,-122.434516,True,False,False,S180462178
226,turvul,Turkey Vulture,Cathartes aura,L31331310,"947 Plumas Ave, Oroville US-CA 39.51950, -121.58614",2024-06-09 12:03,3.0,39.519504,-121.58614,True,False,True,S180454797
227,turvul,Turkey Vulture,Cathartes aura,L3609723,Concow Reservoir (includes campground),2024-06-09 12:00,1.0,39.7719151,-121.5202183,True,False,False,S180586275
228,turvul,Turkey Vulture,Cathartes aura,L1826673,Redwood Regional Park--Canyon Meadow area,2024-06-09 11:59,1.0,37.807628,-122.1488356,True,False,False,S180456224
229,turvul,Turkey Vulture,Cathartes aura,L33097684,"San Francisquito Canyon Rd, Santa Clarita US-CA 34.55079, -118.51126",2024-06-09 11:57,2.0,34.550793,-118.511261,True,False,True,S180439300
230,turvul,Turkey Vulture,Cathartes aura,L33097465,"Kumeyaay Highway, Jacumba Hot Springs, California, US (32.659, -116.205)",2024-06-09 11:55,3.0,32.6589781,-116.2054853,True,False,True,S180438382
231,turvul,Turkey Vulture,Cathartes aura,L499374,Golden Gate Park--Stow Lake & Strawberry Hill,2024-06-09 11:53,1.0,37.7686349,-122.4749326,True,False,False,S180528971
232,turvul,Turkey Vulture,Cathartes aura,L2195998,Lava Beds NM--Captain Jack's Stronghold,2024-06-09 11:45,3.0,41.8254281,-121.4998841,True,False,False,S180442951
233,turvul,Turkey Vulture,Cathartes aura,L10882844,Newburg Park and Gene Lucas Community Center,2024-06-09 11:43,4.0,40.5932042,-124.134768,True,False,False,S180435219
234,turvul,Turkey Vulture,Cathartes aura,L6540223,Mendocino (town),2024-06-09 11:41,2.0,39.3075219,-123.7988377,True,False,False,S180446784
235,turvul,Turkey Vulture,Cathartes aura,L24612146,"Ventana Wilderness, King City US-CA 36.08795, -121.42704",2024-06-09 11:39,2.0,36.087948,-121.427041,True,False,True,S180427119
236,turvul,Turkey Vulture,Cathartes aura,L6811461,Santa Fe Dam--Nature Center Area,2024-06-09 11:38,2.0,34.1184487,-117.9441977,True,False,False,S180441572
237,turvul,Turkey Vulture,Cathartes aura,L219776,Ramer Lake,2024-06-09 11:36,1.0,33.0765879,-115.5110643,True,False,False,S180528512
238,turvul,Turkey Vulture,Cathartes aura,L282694,Pismo SB--Oceano Campground,2024-06-09 11:36,2.0,35.1085767,-120.6265268,True,False,False,S180503437
239,turvul,Turkey Vulture,Cathartes aura,L23559029,Garrapata SP,2024-06-09 11:33,18.0,36.463461,-121.926389,True,False,True,S180462767
240,turvul,Turkey Vulture,Cathartes aura,L33113687,"95947, Greenville US-CA 40.11054, -120.92823",2024-06-09 11:33,2.0,40.110536,-120.928229,True,False,True,S180506928
241,turvul,Turkey Vulture,Cathartes aura,L15005219,Mt. Diablo SP--Summit Rd.,2024-06-09 11:33,3.0,37.8755938,-121.9237882,True,False,False,S180468657
242,turvul,Turkey Vulture,Cathartes aura,L20941181,Hallmark Park Belmont,2024-06-09 11:31,1.0,37.4999176,-122.3092117,True,False,True,S180443959
243,turvul,Turkey Vulture,Cathartes aura,L27183637,UC Berkeley--Observatory Hill,2024-06-09 11:29,2.0,37.8741265,-122.2604424,True,False,False,S180444030
244,turvul,Turkey Vulture,Cathartes aura,L33105136,"Gold Hill Grade, San Rafael US-CA 37.98261, -122.50715",2024-06-09 11:29,1.0,37.982615,-122.507148,True,False,True,S180468357
245,turvul,Turkey Vulture,Cathartes aura,L863656,Bizz Johnson Trail,2024-06-09 11:28,1.0,40.4190179,-120.6734419,True,False,False,S180439320
246,turvul,Turkey Vulture,Cathartes aura,L9475119,Clark's Canyon area,2024-06-09 11:27,1.0,37.767584,-118.925386,True,False,False,S180497710
247,turvul,Turkey Vulture,Cathartes aura,L33096723,"546 Raggio Ct, Angels Camp US-CA 38.06432, -120.56185",2024-06-09 11:25,2.0,38.064323,-120.561852,True,False,True,S180435334
248,turvul,Turkey Vulture,Cathartes aura,L33105408,"8055 Glen Haven Road, Soquel, California, US (37.03, -121.933)",2024-06-09 11:25,1.0,37.029855,-121.9332208,True,False,True,S180469568
249,turvul,Turkey Vulture,Cathartes aura,L1018460,Monte Bello OSP--MB05 (SCL Co.),2024-06-09 11:23,7.0,37.321105,-122.188257,True,False,False,S180445376
250,turvul,Turkey Vulture,Cathartes aura,L21674792,San Vicente Redwoods--upper trails and parking lot,2024-06-09 11:20,1.0,37.1139236,-122.1553297,True,False,False,S180438647
251,turvul,Turkey Vulture,Cathartes aura,L755942,I-8--Sunbeam Rest Area,2024-06-09 11:19,1.0,32.7738343,-115.6695127,True,False,False,S180422725
252,turvul,Turkey Vulture,Cathartes aura,L1059208,My Yard,2024-06-09 11:16,2.0,40.7009593,-122.0517862,True,False,True,S180474091
253,turvul,Turkey Vulture,Cathartes aura,L4016315,Viewing Platform,2024-06-09 11:15,1.0,38.1553798,-122.4095841,True,False,False,S180482324
254,turvul,Turkey Vulture,Cathartes aura,L256021,"Moss Landing--Jetty Road, north jetty & State Beach",2024-06-09 11:15,2.0,36.8151691,-121.7900355,True,False,False,S180499032
255,turvul,Turkey Vulture,Cathartes aura,L1404496,Mt. Tamalpais SP,2024-06-09 11:10,2.0,37.8986884,-122.603709,True,False,False,S180475721
256,turvul,Turkey Vulture,Cathartes aura,L773892,Ulistac Natural Area,2024-06-09 11:09,1.0,37.4057129,-121.9552374,True,False,False,S180465534
257,turvul,Turkey Vulture,Cathartes aura,L681305,Granite Regional Park,2024-06-09 11:05,1.0,38.543802,-121.4015436,True,False,False,S180434301
258,turvul,Turkey Vulture,Cathartes aura,L21466844,Mission Pine Trail: San Rafael Mtn To Mission Pine Spring Camp,2024-06-09 11:04,1.0,34.7101757,-119.8023921,True,False,False,S180464817
259,turvul,Turkey Vulture,Cathartes aura,L3184009,Lake Hodges--Bernardo Bay trails,2024-06-09 11:00,1.0,33.0519057,-117.0801787,True,False,False,S180508293
260,turvul,Turkey Vulture,Cathartes aura,L2107376,Gray Whale Ranch--Chinquapin Trail,2024-06-09 11:00,2.0,37.006302,-122.0904722,True,False,False,S180452012
261,turvul,Turkey Vulture,Cathartes aura,L790181,Bernal Community Park,2024-06-09 10:58,5.0,37.6552859,-121.8893623,True,False,False,S180430105
262,turvul,Turkey Vulture,Cathartes aura,L1154502,Eel River--Hansen/Hauck riparian,2024-06-09 10:58,4.0,40.5487655,-124.1539192,True,False,False,S180587509
263,turvul,Turkey Vulture,Cathartes aura,L1132427,American River Parkway--Sailor Bar - fish pond area,2024-06-09 10:57,1.0,38.6406738,-121.2370062,True,False,False,S180426013
264,turvul,Turkey Vulture,Cathartes aura,L13119375,Putah Creek Riparian Reserve (YOL Co.),2024-06-09 10:56,1.0,38.5275081,-121.7957319,True,False,False,S180431692
265,turvul,Turkey Vulture,Cathartes aura,L33117643,"Crescent Beach, Crescent City CA",2024-06-09 10:50,7.0,41.7274475,-124.1530609,True,False,True,S180524763
266,turvul,Turkey Vulture,Cathartes aura,L129142,Paicines Reservoir,2024-06-09 10:48,1.0,36.7261009,-121.2822037,True,False,False,S180605489
267,turvul,Turkey Vulture,Cathartes aura,L33090860,"James D. Schultz Memorial Freeway, Holtville, California, US (32.708, -115.019)",2024-06-09 10:46,2.0,32.708047,-115.0189549,True,False,True,S180414161
268,turvul,Turkey Vulture,Cathartes aura,L13012215,Aurburn SRA--Oregon Bar/China Bar,2024-06-09 10:43,3.0,38.8694513,-121.0577488,True,False,False,S180423205
269,turvul,Turkey Vulture,Cathartes aura,L1998734,Cypress  Way  Home,2024-06-09 10:40,1.0,38.436264,-122.6807186,True,False,True,S180418663
270,turvul,Turkey Vulture,Cathartes aura,L285964,Lake Solano County Park (SOL Co.),2024-06-09 10:38,1.0,38.49153,-122.0282149,True,False,False,S180433701
271,turvul,Turkey Vulture,Cathartes aura,L680796,Giacomini Wetlands,2024-06-09 10:36,6.0,38.0660005,-122.8089738,True,False,False,S180447370
272,turvul,Turkey Vulture,Cathartes aura,L815817,Frank G. Bonelli RP/Puddingstone Reservoir and vicinity,2024-06-09 10:35,5.0,34.0870104,-117.8050125,True,False,False,S180442509
273,turvul,Turkey Vulture,Cathartes aura,L27385025,"Manresa Railroad Tracks, Watsonville, California, US (36.932, -121.859)",2024-06-09 10:30,4.0,36.9318731,-121.8587865,True,False,True,S180492900
274,turvul,Turkey Vulture,Cathartes aura,L2271521,Alameda Creek--Niles Staging Area,2024-06-09 10:30,2.0,37.5797101,-121.965639,True,False,False,S180529448
275,turvul,Turkey Vulture,Cathartes aura,L32448434,Cosumnes River Preserve,2024-06-09 10:30,1.0,38.2657477,-121.4393091,True,False,True,S180593918
276,turvul,Turkey Vulture,Cathartes aura,L1273107,Presidio--lower Lobos Creek,2024-06-09 10:30,1.0,37.789789,-122.4846947,True,False,False,S180420772
277,turvul,Turkey Vulture,Cathartes aura,L1190482,Turtle Rock Community Park,2024-06-09 10:26,1.0,33.6329872,-117.8055382,True,False,False,S180414651
278,turvul,Turkey Vulture,Cathartes aura,L1760487,Crockett Hills Regional Park,2024-06-09 10:25,6.0,38.0296592,-122.2141312,True,False,False,S180451189
279,turvul,Turkey Vulture,Cathartes aura,L840634,Irvine Regional Park,2024-06-09 10:24,1.0,33.7968382,-117.7532673,True,False,False,S180454291
280,turvul,Turkey Vulture,Cathartes aura,L336013,Lake Los Carneros Park,2024-06-09 10:23,16.0,34.44322,-119.84975,True,False,False,S180440810
281,turvul,Turkey Vulture,Cathartes aura,L833171,Bonny Doon Ecological Reserve,2024-06-09 10:18,1.0,37.0487723,-122.1359968,True,False,False,S180422571
282,turvul,Turkey Vulture,Cathartes aura,L15480029,Waldo Holt Preserve (no public access),2024-06-09 10:17,2.0,38.236514,-121.293453,True,False,False,S180435075
283,turvul,Turkey Vulture,Cathartes aura,L2192525,Anthony Chabot Regional Park--Bort Meadow,2024-06-09 10:15,3.0,37.77794,-122.1280146,True,False,False,S180426939
284,turvul,Turkey Vulture,Cathartes aura,L1785275,Blue Lake--N. Fork Mad River levee & riverbed,2024-06-09 10:13,4.0,40.876126,-123.9914596,True,False,False,S180428328
285,turvul,Turkey Vulture,Cathartes aura,L766377,Cherry Hill,2024-06-09 10:12,1.0,40.1014975,-121.4996188,True,False,False,S180444534
286,turvul,Turkey Vulture,Cathartes aura,L364551,Niland--International Rd.,2024-06-09 10:11,1.0,33.2222357,-115.51476,True,False,False,S180433371
287,turvul,Turkey Vulture,Cathartes aura,L502380,Heron's Head Park,2024-06-09 10:11,1.0,37.7381243,-122.3725462,True,False,False,S180443122
288,turvul,Turkey Vulture,Cathartes aura,L2776216,Sedgwick Reserve (restricted access),2024-06-09 10:10,9.0,34.692571,-120.0405478,True,False,False,S180452536
